chulseok,grade,difficulty,load,achievement,proff,className,sem,classtype
1.7,4.3,3,2.6,3.2,손태창 교수님,서양고대사,2019-1학기,전공선택
4.6,4.3,4,4.8,4.8,염운옥 교수님,서양근세사,2019-1학기,전공선택
5,3.7,3.8,4.1,4,윤선자 교수님,서양최근세사 (강의실 변경/2.12),2019-1학기,전공선택
4,3.3,3,3.3,4,한해정 교수님,독일문화사,2019-1학기,전공선택
4,4,4,5,4.8,신지혜 교수님,미국문화사(영강),2019-1학기,전공선택
3.2,4,2.8,3.2,3.2,송완범 교수님,일본사,2019-1학기,전공선택
1.3,3.8,3.5,3.6,3.8,박상수 교수님,동아시아현대사,2019-1학기,전공선택
4.9,3.7,3.8,3.9,4.1,차승현 교수님,중세교회와세속문화,2019-1학기,전공선택
1.6,4.4,4.4,3.4,2.8,민경현 교수님,서양의자본주의와제국주의,2019-1학기,전공선택
1.2,4.2,1.8,2,2.8,김준 교수님,중국사특강Ⅰ(외국어강의),2019-1학기,전공선택
2.7,3.7,3,3,3,알렉세이 보빈 교수님,서양사특강Ⅰ(영강) 강의실 변경(사대신관 403호) (2019/02/28),2019-1학기,전공선택
4.9,4.4,3.4,4.1,4,김진우 교수님,중국사학사,2019-1학기,전공선택
2.6,3.4,3.8,3.6,3.5,이형식 교수님,일본사특강,2019-1학기,전공선택
3.1,4.1,3,4.3,4.3,권용철 교수님,내륙아시아와중화세계 (강의실 변경/2.12),2019-1학기,전공선택
3,3.1,3.1,3.5,3,정헌주 교수님,현대사회학이론,2019-1학기,전공선택
4.5,3.5,3.9,4.2,4.1,김수한 교수님,사회조직론(영강),2019-1학기,전공선택
4.6,3.1,3.2,3.8,2.9,윤인진 교수님,사회심리학,2019-1학기,전공선택
4.7,2.4,3.9,3.7,2.5,정승국 교수님,복지사회학,2019-1학기,전공선택
3.2,3.7,3.4,3.9,4.5,조한범 교수님,북한사회의이해,2019-1학기,전공선택
2.6,4,2,1.6,1.9,김원섭 교수님,사회학으로의초대 (수강대상 사회학과 신입생),2019-1학기,전공선택
3.3,3,3.7,3.7,3.1,"이명진,김수한심재만 교수님",사회학적상상력 (사회학과 신입생 및 1학년이 주요 수강대상),2019-1학기,전공필수
2.6,3.9,2.9,3.2,4.2,박형신 교수님,사회학발달사,2019-1학기,전공필수
3,4.1,3.5,4.3,2.6,김선업 교수님,사회조사방법,2019-1학기,전공필수
2.7,3.9,4.4,3.6,2.5,이명진 교수님,사회통계(영강),2019-1학기,전공필수
4.4,3.4,3.8,3.5,4.2,김경필 교수님,사회발전론,2019-1학기,전공선택
1.2,2.8,2.6,2.7,1.7,김종태 교수님,비교사회학,2019-1학기,전공선택
3.8,4.4,2.4,2.1,2.9,이종선 교수님,직업과사회,2019-1학기,전공선택
4.8,3.2,2.7,3,2.6,박수호 교수님,종교사회학,2019-1학기,전공선택
4.6,3.6,2.8,2.9,3.2,이문호 교수님,노동사회학,2019-1학기,전공선택
2.4,4.5,2.2,2.5,3.9,임정수 교수님,일반사회교과교육론,2019-1학기,전공선택
5,3.5,2.6,3.3,2.8,이지훈 교수님,문화사회학(영강),2019-1학기,전공선택
4.1,3.5,3.1,3.3,2.8,장안식 교수님,법과사회(영강),2019-1학기,전공선택
1.8,4.2,3.2,2.4,4,홍성태 교수님,정치사회학,2019-1학기,전공선택
2.7,3.6,2.7,3,2.8,김수영 교수님,노년사회학,2019-1학기,전공선택
2,3.8,3.9,3.3,3,정일준 교수님,역사사회학(영강),2019-1학기,전공선택
1.8,2.8,4.5,4.6,4.2,임인숙 교수님,몸과섹슈얼리티,2019-1학기,전공선택
3.4,3.9,3.9,3.3,3.6,심재만 교수님,국제지역사회연구(영강),2019-1학기,전공선택
4.7,3,3.6,3.8,3.4,홍이진 교수님,사회문제와복지국가(영강),2019-1학기,전공선택
4.6,3.8,3.3,2.9,3.4,Guadalupe Susana Morales Zamor⋯ 교수님,시청각스페인어I(외국어강의),2019-1학기,전공선택
5,4,3,2.7,4,Guadalupe Susana Morales Zamor⋯ 교수님,중급스페인어연습I(외국어강의),2019-1학기,전공선택
4,4,5,4,5,Sebastian Patron Saade 교수님,스페인어산문강독(외국어강의),2019-1학기,전공선택
4.7,4,3.7,2.3,4.7,Guadalupe Susana Morales Zamor⋯ 교수님,고급스페인어회화(외국어강의),2019-1학기,전공선택
4.9,4.2,2.7,2.8,2.1,배지완 교수님,라틴아메리카단편소설강독,2019-1학기,전공선택
4.9,4,3.7,3.1,3.4,신태식 교수님,스페인어학개론,2019-1학기,전공선택
4.9,4.3,2.5,2.6,3.7,김희순 교수님,서중남미지역학I,2019-1학기,전공선택
4.9,4,3.8,4,4.3,박수경 교수님,라틴아메리카문화사,2019-1학기,전공선택
4.4,4.7,3,2.7,2.5,장재원 교수님,스페인시,2019-1학기,전공선택
3.8,3.5,3,2.8,3.8,김재선 교수님,스페인소설,2019-1학기,전공선택
4.3,4.5,3.9,3.4,4.1,송상기 교수님,라틴아메리카식민지시대연구,2019-1학기,전공선택
4.1,4.2,3.6,4.6,3.7,강정원 교수님,스페인·라틴아메리카정치와사회변동,2019-1학기,전공선택
4.9,4.6,3.2,1.8,4,양성혜 교수님,스페인어교수법(외국어강의),2019-1학기,전공선택
3.8,3.8,3.3,4,3.5,강정원 교수님,스페인어권사회의이해,2019-1학기,전공선택
4.8,3.8,3.2,3.6,4.2,김선욱 교수님,스페인희곡,2019-1학기,전공선택
4.8,4,3.6,3.8,4.6,Sebastian Patron Saade 교수님,라틴아메리카작가론(외국어강의),2019-1학기,전공선택
3.8,3.4,3.5,3.9,3.4,안영옥 교수님,스페인중세문학,2019-1학기,전공선택
3.7,3.6,3.1,3.9,3.7,안영옥 교수님,돈키호테론,2019-1학기,전공선택
4.5,4,3,3,4,손지은 교수님,스페인어음성음운론 (강의 변경/3.8),2019-1학기,전공선택
4.8,3,4.2,4.5,4.1,정혜윤 교수님,사회언어학,2019-1학기,전공선택
4.7,4.4,2.8,2.6,4.7,최은경 교수님,라틴아메리카페미니즘연구,2019-1학기,전공선택
5,4.5,5,5,5,정혜윤 교수님,라틴아메리카조사방법론,2019-1학기,전공선택
1.6,2.8,3.8,4.3,3.8,남기춘 교수님,심리학의기초I,2019-1학기,전공필수
1.9,2.7,2.7,3.2,3.7,고영건 교수님,심리학의기초II,2019-1학기,전공필수
5,2.3,3,2.2,2,최승혁 교수님,심리통계및실습 (노트북 지참 필수),2019-1학기,전공필수
1.1,2.9,3.9,4.2,3.9,김채연 교수님,감각및지각심리학(영강),2019-1학기,전공선택
3.3,3.6,3.1,4.1,4.1,백연지 교수님,기억심리학(영강),2019-1학기,전공선택
1.9,3.1,2.6,2,3.4,고영건 교수님,심리검사,2019-1학기,전공선택
2.1,2.5,2.8,2.8,3.1,성용준 교수님,소비자심리학(영강),2019-1학기,전공선택
3.3,2.6,4.2,4.6,3.8,최준식 교수님,생물심리학(영강),2019-1학기,전공선택
1.1,3.1,3.2,3.7,3.5,허태균 교수님,사회심리학,2019-1학기,전공선택
1,2.8,1.9,2.5,3.5,박선웅 교수님,사회적행동과개인차(영강),2019-1학기,전공선택
2.7,3.5,3.9,4.7,3.9,권정혜 교수님,이상심리학,2019-1학기,전공선택
2.3,3.4,2.7,2.9,3.2,양은주 교수님,집단상담(영강),2019-1학기,전공선택
2.8,3.8,3.6,3.7,4.1,최은수 교수님,문화와인간행동(영강),2019-1학기,전공선택
1.3,3.8,1.5,2,2.8,김현택 교수님,동기와정서,2019-1학기,전공선택
3.6,3.7,2.9,2.9,3.3,김나라 교수님,정신재활,2019-1학기,전공선택
4.8,3.7,3.5,3.8,3.6,강범모 교수님,일반언어학,2019-1학기,전공선택
4.9,3.9,3.1,3.1,3.4,이진영 교수님,기호학,2019-1학기,전공선택
3.8,4.2,2.2,2.2,1.8,유석훈 교수님,세계의언어,2019-1학기,전공선택
5,3.4,4.4,3.8,3.6,홍정하 교수님,언어와첨단과학,2019-1학기,전공선택
5,3.7,3.3,3,2.9,강아름 교수님,언어와논리(영강),2019-1학기,전공선택
5,3.8,3.1,3.4,3.4,황유미 교수님,언어병리학,2019-1학기,전공선택
3,4,1.5,2,1,정지훈 교수님,디자인기호학의이해,2019-1학기,전공선택
4,4.3,2.4,2.1,3.1,주혜리 교수님,언어학이론응용 (언어학과 전공자만 수강가능),2019-1학기,전공선택
4.9,4.1,3.9,3.7,3,정유진 교수님,문법론 (강의실변경/2.18),2019-1학기,전공선택
2.9,4.3,3.3,4.3,3.8,송상헌 교수님,언어학특강I (담당교수 변경/2.9),2019-1학기,전공선택
4.2,4,2.6,2.8,2.7,장성현 교수님,영미시개론(영강),2019-1학기,전공선택
4.9,2.6,4.6,4.5,1.7,최보람 교수님,영미희곡개론(영강),2019-1학기,전공선택
4,3.4,3.2,3.3,3.7,강선미 교수님,영어학개론,2019-1학기,전공선택
4.8,4.4,2.9,3.1,4.1,이진형 교수님,영어학개론(영강),2019-1학기,전공선택
5,2.3,4.3,4.7,4.3,Peter McAuley 교수님,전공영문글쓰기(영강),2019-1학기,전공선택
4.5,3.5,3.8,3.6,4.6,Kathleen Lee 교수님,전공영문글쓰기(영강),2019-1학기,전공선택
4.7,3.8,2.7,3.3,2.6,박경란 교수님,고전영문학의흐름,2019-1학기,전공선택
4.4,3.5,3.5,4,3.8,이단비 교수님,영미문학과대중문화,2019-1학기,전공선택
4.7,3.3,3.8,3.3,4,Peter McAuley 교수님,영미문학과영화(영강),2019-1학기,전공선택
4.9,4.4,3.5,4.1,3.6,박현주 교수님,영어의사회언어학(영강),2019-1학기,전공선택
4.6,3.3,4.1,4.3,4.9,전범수 교수님,영미시연구(영강),2019-1학기,전공선택
3.6,3.9,4.4,4.4,4.1,김양순 교수님,미국시,2019-1학기,전공선택
1.9,4.2,2.8,2.7,3.5,김동욱 교수님,19세기영국소설,2019-1학기,전공선택
1.9,4.2,3.2,3.6,2.3,김기호 교수님,영어발달사,2019-1학기,전공선택
1.2,3.9,4.1,4,4.1,김정석 교수님,영어통사론,2019-1학기,전공선택
1.4,3,4.6,4.8,3.6,조규형 교수님,비평이론,2019-1학기,전공선택
4.1,3.6,4.1,4.4,3.9,전준택 교수님,영국희곡,2019-1학기,전공선택
2.7,3.5,3.7,3.4,3.7,윤희기 교수님,미국산문,2019-1학기,전공선택
4.9,3.1,4.1,4.4,3.7,최성희 교수님,번역연습,2019-1학기,전공선택
1.3,3.4,3.8,3.2,3,김정석 교수님,영어학연구,2019-1학기,전공선택
3.7,3.4,4.3,4.6,3.8,최소담 교수님,초기미국문학(영강),2019-1학기,전공선택
1.6,3.1,4.2,4.2,4.4,윤조원 교수님,영미문학과젠더,2019-1학기,전공선택
4.6,3.7,3.4,3.7,4.3,Peter McAuley 교수님,영미문학특수과제Ⅰ(영강),2019-1학기,전공선택
4.6,3.9,3.4,3.6,3.4,김현진 교수님,심리언어학(영강),2019-1학기,전공선택
4.9,3.8,3.3,3.3,3.4,조민영 교수님,응용언어학특수과제(영강),2019-1학기,전공선택
4.8,4.1,3.4,3.3,3.9,이건종 교수님,최근영미문학,2019-1학기,전공선택
4.7,4.3,3.2,4,4.2,이지영 교수님,영어교과교재연구및지도법(영강),2019-1학기,전공선택
1.1,4.6,3.4,2.7,4.3,남호성 교수님,영어음성학응용,2019-1학기,전공선택
4.7,4.8,2.5,1.7,4,한희진 교수님,의료인문학입문,2019-1학기,전공필수
4.4,4,2.9,3.2,4,조주은 교수님,인문학과문화산업,2019-1학기,전공필수
1.1,4.3,2.9,2.7,1.4,박종천 교수님,한국문화와한류 (강의실 변경/ 3.5),2019-1학기,전공선택
3,3.5,3.9,3.4,4.2,전영삼 교수님,응용논리학,2019-1학기,전공필수
4.5,3.8,3.3,4.3,3.7,조민하 교수님,소통과언어 ('19년 5월 7일부터 강의실 변경),2019-1학기,전공필수
4.4,4.3,2.1,3,3,주현숙 교수님,일본언어문화의세계(외국어강의),2019-1학기,전공선택
2,4,3.7,1.3,1.3,김영근 교수님,일본재난과환경(외국어강의),2019-1학기,전공선택
4.4,3.9,3.3,3.1,3.6,백이연 교수님,일본어학의이해Ⅰ(외국어강의),2019-1학기,전공선택
4.9,4.4,2.6,2.8,2.8,김충영 교수님,일본전통극의이해,2019-1학기,전공선택
4,4,4,4,4,김용철 교수님,비주얼속의일본역사(외국어강의),2019-1학기,전공선택
4.8,4.8,1.7,2,1.8,이승신 교수님,초급일본어작문(외국어강의),2019-1학기,전공선택
5,4.2,2.4,2.6,2.9,김태경 교수님,중급일본어작문(외국어강의) (담당교수 변경/2.12),2019-1학기,전공선택
4.7,4,2.7,3.3,2.7,김현아 교수님,초급일본어독해(외국어강의),2019-1학기,전공선택
5,4.8,2.8,2.8,3.8,김청균 교수님,중급일본어독해(외국어강의),2019-1학기,전공선택
5,4.8,2.2,2.4,4,Komatsu Nana 교수님,초급일본어회화(외국어강의),2019-1학기,전공선택
5,4.3,2.6,1.8,4.1,Sugimoto Shogo 교수님,중급일본어회화(외국어강의),2019-1학기,전공선택
4.7,3.3,4,3.3,4,서승원 교수님,현대일본의국제관계,2019-1학기,전공선택
4.6,4.2,2.9,2.4,3.4,유재진 교수님,일본근현대문학과대중문화(외국어강의),2019-1학기,전공선택
4.3,3.8,2.2,2,3.1,오승희 교수님,동아시아젠더론,2019-1학기,전공선택
4.5,3.9,3.3,3,2.5,김수미 교수님,일본직업과사회상,2019-1학기,전공선택
5,3.8,3.4,3.8,3.2,김수미 교수님,일본풍토와건축공간,2019-1학기,전공선택
2,3.6,2.3,2.9,3,송완범 교수님,역사자료로보는동아시아공동체,2019-1학기,전공선택
5,3.6,3.8,4.4,4.1,채성식 교수님,매스미디어일본어(외국어강의),2019-1학기,전공선택
4,3.7,3.7,3,3.7,김효순 교수님,일본근현대문학과번역,2019-1학기,전공선택
4.3,4.8,3.5,2.3,3.8,Sugimoto Shogo 교수님,일본근현대문학과영상문화(외국어강의),2019-1학기,전공선택
1.4,3.8,4,4.6,4.7,이윤지 교수님,일본고전문학사(외국어강의),2019-1학기,전공선택
1.2,5,2.2,1.5,2.3,김계자 교수님,일본근현대문학과문화(외국어강의),2019-1학기,전공선택
5,4,5,4.3,3.7,치바사유리 교수님,일본어사(외국어강의),2019-1학기,전공선택
3.7,4.5,3.8,3.8,4.3,KOIDE MUNEKAZU 교수님,일본어화용론(외국어강의),2019-1학기,전공선택
5,4.4,3.8,3.6,4.8,Komatsu Nana 교수님,일본어문자와발음의이해(외국어강의),2019-1학기,전공선택
4.7,4,3,3.8,3.8,이영호 교수님,일본디아스포라문학,2019-1학기,전공선택
5,4.3,2.9,2.2,3.2,김남은 교수님,동아시아문화교류사(외국어강의),2019-1학기,전공선택
4.6,4.5,3,2.6,4,조영남 교수님,일본어교과교육론(외국어강의),2019-1학기,전공선택
4.9,3.9,2.9,3.1,3.4,김충영 교수님,일본전통시가의이해,2019-1학기,전공선택
4.8,3.8,3.4,3.6,3.8,김주희 교수님,중국어회화I(외국어강의),2019-1학기,전공선택
4.8,4.4,2.6,2.2,3.2,김명학 교수님,중국어회화I(외국어강의),2019-1학기,전공선택
4.3,3.6,4,3.6,3.7,Shi Shengxun 교수님,중국어회화I(외국어강의),2019-1학기,전공선택
4.7,3.7,3.7,3.4,3.3,김영민 교수님,중급중국어강독I 중문과는 2학년만,2019-1학기,전공선택
5,4.3,3.3,3.9,4.5,손주연 교수님,중급중국어강독I 중문과는 2학년만,2019-1학기,전공선택
4.8,3.3,3.9,3.8,3.1,Zuo Simin 교수님,현대중국어문법I(외국어강의),2019-1학기,전공선택
5,4,3.3,3.7,3.7,홍윤기 교수님,중국고전문학사I,2019-1학기,전공선택
4.9,3.8,3.3,2.7,2.9,신봉수 교수님,현대중국사회의이해,2019-1학기,전공선택
4.9,3.4,3.4,3.8,3.4,조동매 교수님,고급중국어연습I(외국어강의),2019-1학기,전공선택
4.8,3.5,4,4,3.8,조동매 교수님,중국어작문I(외국어강의),2019-1학기,전공선택
4.9,3.3,3.9,3.7,3.8,Zuo Simin 교수님,중국어작문I(외국어강의),2019-1학기,전공선택
5,2.7,3.6,3.7,3.1,권혁준 교수님,중국어의이해I,2019-1학기,전공선택
5,3.5,4.1,4.8,4,홍윤기 교수님,중국고전강독I (2019-1 교과개편으로 전공선택으로 변경됨),2019-1학기,전공선택
4.8,3.5,2.8,2.4,3.3,김준연 교수님,중국고전시가I,2019-1학기,전공선택
2.1,3.6,3.4,3.4,3.4,백영길 교수님,중국현대소설,2019-1학기,전공선택
5,3.6,3.1,2.8,3.9,김지선 교수님,중국고전소설I,2019-1학기,전공선택
4.4,4.1,3,2.7,3.4,김수현 교수님,중국의공연예술 2019.2.28. 담당교수 변경,2019-1학기,전공선택
4.4,3.2,3.1,3.9,3,Shi Shengxun 교수님,중국인문지리(외국어강의) (2018 교과개편으로 <중국문학과인문지리>에서 과목명 변경됨),2019-1학기,전공선택
5,3,3.8,2.8,3,조동매 교수님,중국어세미나I(외국어강의),2019-1학기,전공선택
1,3.8,3.5,3.3,4,백영길 교수님,중국현대문학비평,2019-1학기,전공선택
2.9,3.6,3.9,4.3,4.2,장동천 교수님,중국문학과영상문화,2019-1학기,전공선택
4.8,4.2,2.4,2.6,2.6,김선 교수님,중국어교과교육론,2019-1학기,전공선택
5,3.5,3.3,3.6,4.1,오상무 교수님,철학TopicCourse,2019-1학기,전공선택
4.9,3.3,4.4,4.7,2.6,임홍빈 교수님,형이상학,2019-1학기,전공선택
3.3,3.4,4.3,4.3,4.1,성창원 교수님,윤리학(영강),2019-1학기,전공선택
3.5,3.9,2.5,2.5,3,황호식 교수님,중국선진철학,2019-1학기,전공선택
4.8,3.7,3.7,4.2,3.8,김화성 교수님,서양근세철학,2019-1학기,전공선택
4,2.7,3.1,3.1,3.9,하종호 교수님,심리철학,2019-1학기,전공선택
3.2,4.2,4.6,4.4,4.5,정인교 교수님,고급논리,2019-1학기,전공선택
1,4.4,3.7,3.3,4,김창래 교수님,해석학,2019-1학기,전공선택
2.9,3.3,3.3,3.3,4,하종호 교수님,종교철학,2019-1학기,전공선택
3.2,3,3.1,3.8,3.4,손병석 교수님,서양철학원전연구,2019-1학기,전공선택
1.9,3.6,2.7,2.4,2.5,김형찬 교수님,한국철학연습,2019-1학기,전공선택
3.7,4.5,2.7,2.2,2.5,정창호 교수님,철학교과교육론,2019-1학기,전공선택
2.5,5,3,2,4,정창호 교수님,철학연구방법론,2019-1학기,전공선택
3.8,3.8,3.6,4,3.8,"윤인진,이신화박상수,허은김용현,박건우한운석 교수님",통일과국제평화입문,2019-1학기,전공필수
3,3.8,3.6,2.8,3.6,Leighanne Kimberly Yuh 교수님,무제강좌(영강) (강의실 변경/3.4),2019-1학기,전공선택
3.7,3.8,2.5,2.7,2.5,송규진 교수님,한국사입문 외국인 대상 수업,2019-1학기,전공선택
4.9,3.8,3.1,3.6,4,송양섭 교수님,고적조사실습,2019-1학기,전공필수
3.9,4,2.3,2.7,4,유바다 교수님,고적조사실습,2019-1학기,전공필수
4,4,3,4,5,강제훈 교수님,한국역사입문I,2019-1학기,전공필수
1.3,2.8,4.3,3.8,4.5,허은 교수님,한국역사입문II,2019-1학기,전공필수
3.4,4,2.9,3.4,4.2,박대재 교수님,한국문화의기원,2019-1학기,전공선택
5,4.3,3.4,3.6,4.4,김난옥 교수님,고려전기사,2019-1학기,전공선택
4.3,3.1,4.5,4.6,4.4,강제훈 교수님,조선전기사,2019-1학기,전공선택
4.6,3.5,2.7,2.8,3.2,유바다 교수님,한국근대사,2019-1학기,전공선택
2.7,3.3,3.4,3.5,3.9,정태헌 교수님,한국현대사I,2019-1학기,전공선택
4.4,4.5,4.3,3.9,4.2,오치훈 교수님,한국토지제도사,2019-1학기,전공선택
5,4,3.1,3.8,4.4,김재웅 교수님,북한의한국사연구동향,2019-1학기,전공선택
4.5,4.5,3,3,3.5,김성준 교수님,한국과학기술사,2019-1학기,전공선택
1.5,4.3,2.9,3.6,3.3,양원석 교수님,맹자읽기I,2019-1학기,전공필수
4.4,5,1.8,1.1,3.3,변영문 교수님,서예의감상과실습I,2019-1학기,전공선택
1.3,4.3,2,2.1,2.7,양원석 교수님,한자의이해 (강의실 변경/3.8),2019-1학기,전공선택
3.9,3.9,3.5,3.7,4.2,김정숙 교수님,사기열전의역사와인물,2019-1학기,전공선택
4.6,4.8,3,3.8,4.4,임준철 교수님,한문학과문화유산,2019-1학기,전공선택
1.8,4,3.2,3.6,3.8,윤재민 교수님,한문소설의세계,2019-1학기,전공선택
1.6,4.3,2.9,3,3.9,"심경호,Wiebke Denecke 교수님",논어읽기(영강),2019-1학기,전공필수
5,5,3,3,5,김진경 교수님,한문교과교재연구및지도법,2019-1학기,전공선택
3.2,4.4,2.9,3,3.7,박영민 교수님,한국한문고전세미나,2019-1학기,전공선택
3.9,3.7,4.1,4,4.1,유호진 교수님,한국한문학작가론,2019-1학기,전공선택
5,5,3,3,4,김윤섭 교수님,불교적사유와문화,2019-1학기,전공선택
4.4,3.4,3.4,3.6,3.6,신향림 교수님,오경읽기,2019-1학기,전공선택
4.7,4.2,3.5,3.2,4.2,김연수 교수님,한문교과논리및논술,2019-1학기,전공선택
3.2,2.6,2.5,2.7,1.8,최현철 교수님,미디어학입문 (미디어학부 19학번 신입생만 수강가능),2019-1학기,전공필수
3.4,4.2,2.5,2.5,3.1,이명선 교수님,미디어학입문 (미디어학부 이중/복수/부전공자 및 융합전공자 수강가능/2019-2학기부터 다전공자반은 매년 2학기에만 개설예정),2019-1학기,전공필수
4.6,4,2.6,3,3.4,정원준 교수님,PR의이해,2019-1학기,전공선택
1.4,3.5,3.1,3.1,3.2,마동훈 교수님,창의적미디어기획과표현 (강의시작시간: 9시 30분/수강대상:미디어학부 19학번 신입생 및 18학번),2019-1학기,전공필수
2.2,3.8,3.9,3.8,4.3,백현미 교수님,미디어데이터사이언스입문 (수강대상:미디어학부 19학번 신입생 및 18학번/2019-2에도 개설예정),2019-1학기,전공필수
3.6,4,3.5,3.7,4.2,이소은 교수님,미디어테크놀로지와문화 (유사과목:JMCO235 디지털사회의이해),2019-1학기,전공선택
2.8,2.8,3,2.3,2.7,심재철 교수님,저널리즘의이해 (유사과목:JMCO211 저널리즘),2019-1학기,전공선택
1.7,2.7,3,3,2.3,심재철 교수님,미디어와정치 (유사과목:JMCO349 정치커뮤니케이션),2019-1학기,전공선택
4.8,3.3,2.9,3.3,3.7,박지훈 교수님,한국의문화와미디어(영강) (유사과목:JMCO436 한국의문화와미디어),2019-1학기,전공선택
1.9,3.9,2.8,3.2,3.8,Hee Sun Park 교수님,대인커뮤니케이션(영강) (유사과목:JMCO330 인간커뮤니케이션),2019-1학기,전공선택
3.8,3.7,2,2,3.1,정세훈 교수님,설득커뮤니케이션(영강) (유사과목:JMCO344 설득커뮤니케이션),2019-1학기,전공선택
3.3,3.8,3,3.4,3.9,최세정 교수님,광고의이해(영강) (유사과목:JMCO237 광고관리론),2019-1학기,전공선택
1.8,3.3,4.5,4.3,3.8,김정현 교수님,미디어경제(영강) (유사과목:JMCO373 미디어경제),2019-1학기,전공선택
4.7,3.8,3.3,3.3,3.8,이은택 교수님,영상콘텐츠기초제작실습 (유사과목:JMCO348 방송영화기초제작실습),2019-1학기,전공선택
4.9,4.5,3.6,3.9,4.9,이은택 교수님,영상콘텐츠기초제작실습 (유사과목:JMCO348 방송영화기초제작실습),2019-1학기,전공선택
4.5,4.5,2.8,3.4,4.3,김학순 교수님,저널리즘글쓰기 * 유사과목:JMCO204 미디어글쓰기(~2017학번까지 전필/2018학번부터 전선),2019-1학기,전공선택
5,4.3,2.4,2,3.7,이종원 교수님,저널리즘글쓰기 * 유사과목:JMCO204 미디어글쓰기(~2017학번까지 전필/2018학번부터 전선),2019-1학기,전공선택
2.3,3.6,4.1,3.9,4.2,백현미 교수님,애널리틱스프로그래밍 * 선수과목(18학번부터 적용):JMCO248 미디어데이터사이언스입문 선수강필수,2019-1학기,전공선택
5,3.9,4.2,4.5,4.8,김성철 교수님,미디어경영,2019-1학기,전공선택
2,2.7,3.9,3.4,1.7,심재철 교수님,미디어효과이론,2019-1학기,전공선택
4.5,3.5,2.5,2.3,2.8,정윤혁 교수님,미디어기술(영강) (유사과목:JMCO214 뉴미디어),2019-1학기,전공선택
4.6,3.6,2.7,3,2.6,정윤혁 교수님,미디어산업과융합(영강) (유사과목:JMCO351 미디어산업론),2019-1학기,전공선택
4.2,4.5,3,1.7,4.5,허현주 교수님,포토에세이 * 유사과목 : JMCO359 보도사진이론및실습,2019-1학기,전공선택
4.4,4.5,3.8,2.9,4.4,오명훈 교수님,드라마프로덕션 * 유사과목:JMCO357 드라마제작실습/*선수과목(18학번부터 적용):JMCO275 영상콘텐츠기초제작실습 선수강필수,2019-1학기,전공선택
4.3,4.6,2.3,1.8,2.6,김형지 교수님,빅데이터분석과미디어 * 유사과목:JMCO410 언론정보특강/*선수과목(18학번부터 적용):JMCO248 미디어데이터사인언스입문 선수강필수,2019-1학기,전공선택
1.7,3.4,3.1,3.3,3.2,최현철 교수님,미디어연구방법,2019-1학기,전공선택
3.9,3.9,3.2,3.2,3.7,염정윤 교수님,PR캠페인 * 유사과목 : JMCO347 PR캠페인,2019-1학기,전공선택
4.9,4.7,3.4,3.7,4.4,오강선 교수님,미디어제작워크샵Ⅰ 영상콘텐츠기초제작실습 선수강 권장,2019-1학기,전공선택
1.3,3.8,3.7,2.9,3.4,박정찬 교수님,미디어·커뮤니케이션특강Ⅱ,2019-1학기,전공선택
1.4,4,4.2,4,4.5,안준용 교수님,유전학(영강),2019-1학기,전공선택
3.9,4.1,3.9,4.3,4.1,옥승한 교수님,분자생물학 바이오시스템의과학부대상강좌,2019-1학기,전공선택
3.9,3.8,3.7,4.1,4.4,임영희 교수님,면역학 바이오시스템의과학부대상강좌바이오의공학부 수강가능,2019-1학기,전공선택
5,4,3.5,4,5,최승철 교수님,인간발생학,2019-1학기,전공선택
1.9,3.3,3,2.7,3.2,홍성회 교수님,줄기세포생물학(영강),2019-1학기,전공선택
4.7,3.4,3.7,3.9,4.3,신민정 교수님,질병영양대사(영강) 바이오시스템의과학부대상강좌,2019-1학기,전공선택
3.4,2.9,3.6,4.1,3.8,서형주 교수님,효소공학,2019-1학기,전공선택
4.8,3.6,2.9,3,3.8,김희남 교수님,식품미생물학(영강),2019-1학기,전공선택
4.9,4.2,2.1,2.7,2.9,채선희 교수님,조리원리(영강),2019-1학기,전공선택
4.4,3.4,2.8,3.4,3,윤성원 교수님,식품학I,2019-1학기,전공선택
5,4.8,3.2,3.4,2.2,은복기 교수님,"내분비학 3,4학년 대상강좌/선수과목:인체생리학",2019-1학기,전공선택
1.9,3.9,3.9,3.7,3.7,박재용 교수님,"신경과학(영강) 바이오시스템의과학부대상강좌3,4학년 대상강좌/선수과목:인체생리학",2019-1학기,전공선택
4.8,3.8,3,4,3.8,윤성원 교수님,식품재료학 바이오시스템의과학부대상강좌식품산업관리융합전공 및 식품영양학과수강가능,2019-1학기,전공선택
5,4,1.8,2.8,3.8,김영순 교수님,식문화및스타일링 바이오시스템의과학부대상강좌,2019-1학기,전공선택
4.9,4.3,3.3,2.9,4.2,박제원 교수님,"인체정보학(영강) 바이오시스템의과학부대상강좌3,4학년 대상강좌",2019-1학기,전공선택
1.5,3.7,3.2,3,3.1,최영운 교수님,공학수학I(영강),2019-1학기,전공필수
5,3.6,3.2,3.2,3.6,김법민 교수님,생체역학(영강),2019-1학기,전공선택
3.4,3.3,3.8,4.6,3.5,이규백 교수님,해부학,2019-1학기,전공필수
2,3.5,3.4,3.4,3.9,염정열 교수님,"회로이론(영강) 바이오의공학부, 생체의공학과 학생만 수강가능",2019-1학기,전공필수
2.8,3.7,2.6,2.8,2.7,최연호 교수님,유기화학(영강),2019-1학기,전공선택
