chulseok,grade,difficulty,load,achievement,proff,className,sem,classtype
3.6,4.3,3.2,3.9,4.3,김재영 교수님,중급회계I(영강),2018-2학기,전공필수
2.8,4.6,3.2,3.0,3.2,윤용석 교수님,중급회계I(영강),2018-2학기,전공필수
2.5,2.6,4.1,3.6,2.6,배길수 교수님,중급회계II,2018-2학기,전공선택
3.4,3.3,3.1,2.9,2.7,정호원 교수님,경영정보시스템,2018-2학기,전공필수
3.4,4.1,3.4,3.9,3.4,서용무 교수님,경영정보시스템,2018-2학기,전공필수
1.6,3.6,2.4,2.9,1.9,홍세준 교수님,경영정보시스템(영강),2018-2학기,전공필수
5.0,3.9,1.8,1.9,2.7,Anat Zeelim-Hovav 교수님,경영정보시스템(영강),2018-2학기,전공필수
4.8,4.1,2.6,2.8,2.8,이동원 교수님,경영정보시스템(영강),2018-2학기,전공필수
1.4,3.4,2.7,2.9,3.6,고병완 교수님,경영정보시스템(영강),2018-2학기,전공필수
4.8,4.6,1.9,2.5,2.1,함주연 교수님,경영정보시스템(영강),2018-2학기,전공필수
3.7,3.4,2.7,3.0,2.4,조숙현 교수님,경영정보시스템,2018-2학기,전공필수
4.6,4.1,2.3,2.2,3.1,이두희 교수님,광고론,2018-2학기,전공선택
4.8,3.8,2.7,2.9,3.8,최진희 교수님,광고론(영강),2018-2학기,전공선택
4.8,4.0,2.5,2.5,3.0,최진희 교수님,광고론(영강),2018-2학기,전공선택
4.8,3.9,3.1,3.6,3.8,Fang-Chi Lu 교수님,광고론(영강),2018-2학기,전공선택
4.1,3.9,3.8,3.6,3.8,유승원 교수님,관리회계(영강),2018-2학기,전공선택
4.0,3.8,4.1,4.1,3.9,한승수 교수님,관리회계(영강),2018-2학기,전공선택
3.4,3.6,2.6,2.6,3.5,정남철 교수님,관리회계(영강),2018-2학기,전공선택
1.6,4.0,3.3,2.5,4.0,박경삼 교수님,경영과학,2018-2학기,전공선택
4.8,3.9,3.7,4.0,3.9,김익수 교수님,기업경제학,2018-2학기,전공선택
4.6,3.5,2.8,2.8,3.0,편주현 교수님,기업경제학(영강),2018-2학기,전공선택
4.1,2.7,3.3,3.7,4.0,김재환 교수님,마케팅조사론(영강),2018-2학기,전공선택
4.9,3.2,3.2,3.4,3.9,유시진 교수님,마케팅조사론(영강),2018-2학기,전공선택
4.9,3.4,3.3,3.0,3.7,유원상 교수님,마케팅조사론(영강),2018-2학기,전공선택
1.3,3.0,2.5,3.3,3.0,박경서 교수님,투자론(영강),2018-2학기,전공선택
1.2,3.6,4.3,4.3,4.4,손범진 교수님,투자론(영강),2018-2학기,전공선택
2.9,4.5,3.5,2.6,3.9,이웅기 교수님,투자론,2018-2학기,전공선택
1.5,4.6,3.3,2.7,3.9,정재웅 교수님,투자론,2018-2학기,전공선택
3.2,4.2,3.1,3.1,3.9,정호원 교수님,빅데이터분석과해석의기초,2018-2학기,전공선택
4.9,3.5,2.7,2.3,3.8,남대일 교수님,벤처경영,2018-2학기,전공선택
4.6,3.6,2.9,3.4,3.7,이목화 교수님,조직행동론,2018-2학기,전공필수
4.2,3.4,3.2,4.0,3.7,전재욱 교수님,조직행동론(영강),2018-2학기,전공필수
3.8,3.4,2.9,3.7,3.7,전재욱 교수님,조직행동론(영강),2018-2학기,전공필수
2.0,2.7,3.0,3.3,2.3,이동섭 교수님,조직행동론(영강),2018-2학기,전공필수
4.8,4.0,2.5,3.8,2.6,권성우 교수님,조직행동론(영강),2018-2학기,전공필수
4.9,3.3,3.1,3.9,2.8,송민정 교수님,조직행동론(영강),2018-2학기,전공필수
4.7,3.8,3.5,3.7,3.9,이재혁 교수님,국제경영론,2018-2학기,전공필수
5.0,3.6,3.5,3.7,3.6,정창화 교수님,국제경영론(영강),2018-2학기,전공필수
4.6,3.8,2.8,3.0,3.2,조경아 교수님,국제경영론(영강),2018-2학기,전공필수
4.8,4.1,2.9,3.4,2.9,김순성 교수님,국제경영론(영강),2018-2학기,전공필수
4.8,3.0,2.5,3.0,3.3,박혜연 교수님,국제경영론(영강),2018-2학기,전공필수
2.3,3.7,3.3,3.2,1.5,유다선 교수님,국제경영론(영강),2018-2학기,전공필수
4.5,4.1,3.2,3.5,3.6,조진완 교수님,국제경영론(영강),2018-2학기,전공필수
4.6,4.0,3.0,2.3,4.0,이형진 교수님,국제경영론(영강),2018-2학기,전공필수
3.3,3.8,2.8,4.0,3.3,신만수 교수님,아시아관점에서의한국경영과관리(영강),2018-2학기,전공선택
4.7,4.0,3.3,3.4,3.9,정재호 교수님,거시경제와글로벌비즈니스이해,2018-2학기,전공선택
4.3,3.7,3.7,3.4,3.4,편주현 교수님,거시경제와글로벌비즈니스이해(영강),2018-2학기,전공선택
4.6,3.6,3.4,4.0,3.9,김익수 교수님,중국경제론,2018-2학기,전공선택
1.5,3.3,2.6,3.2,3.8,박종원 교수님,소비자행동,2018-2학기,전공선택
4.2,3.7,3.5,3.9,4.1,류강석 교수님,소비자행동,2018-2학기,전공선택
1.7,3.4,3.2,3.2,2.3,석관호 교수님,소비자행동(영강),2018-2학기,전공선택
4.8,4.3,3.2,3.9,4.2,윤성아 교수님,소비자행동(영강),2018-2학기,전공선택
3.3,3.8,3.4,3.7,3.2,조혜진 교수님,국제금융론(영강),2018-2학기,전공선택
4.2,3.9,3.3,3.3,3.3,이만우 교수님,세무회계,2018-2학기,전공선택
4.9,4.0,2.8,2.9,3.6,김동원 교수님,노사관계론,2018-2학기,전공선택
4.3,3.8,3.0,2.7,3.2,김희천 교수님,혁신과전략(영강),2018-2학기,전공선택
4.9,2.9,4.3,3.9,3.8,배종석 교수님,인적자원관리,2018-2학기,전공선택
2.0,2.0,3.4,4.4,2.8,김광현 교수님,인적자원관리(영강),2018-2학기,전공선택
3.1,4.5,3.2,2.7,3.6,이한상 교수님,고급회계,2018-2학기,전공선택
1.5,3.7,2.2,2.2,3.7,김상용 교수님,유통관리,2018-2학기,전공선택
5.0,3.6,3.0,2.6,2.4,이종호 교수님,마케팅전략(영강),2018-2학기,전공선택
4.3,3.5,2.8,3.4,2.3,Tony C. Garrett 교수님,마케팅전략(영강),2018-2학기,전공선택
4.7,3.7,3.0,4.2,2.8,문형구 교수님,기업윤리,2018-2학기,전공선택
4.8,3.9,3.5,3.2,4.3,이동욱 교수님,국제재무관리(영강),2018-2학기,전공선택
4.8,3.5,2.8,3.3,2.6,박광태 교수님,서비스운영관리,2018-2학기,전공선택
4.0,3.0,3.5,3.5,3.5,이재남 교수님,프로세스혁신및프로젝트관리(영강),2018-2학기,전공선택
2.5,3.3,2.0,1.6,1.5,김창기 교수님,보험과위험관리(영강),2018-2학기,전공선택
1.2,3.9,2.9,3.0,4.2,황준호 교수님,기업재무(영강),2018-2학기,전공선택
4.5,3.9,2.6,2.3,2.7,류두원 교수님,기업재무(영강),2018-2학기,전공선택
3.7,3.3,4.7,4.0,4.7,박진관 교수님,기업재무(영강),2018-2학기,전공선택
4.0,2.8,4.0,4.0,4.3,김중혁 교수님,기업재무(영강),2018-2학기,전공선택
4.9,3.8,3.3,3.4,3.9,나현승 교수님,기업재무(영강),2018-2학기,전공선택
1.4,3.6,4.5,4.2,4.3,김배호 교수님,선물옵션(영강),2018-2학기,전공선택
4.8,4.1,3.8,3.0,2.6,김도완 교수님,선물옵션,2018-2학기,전공선택
4.8,3.5,2.8,2.8,2.8,이동원 교수님,인터넷비즈니스와전자상거래(영강),2018-2학기,전공선택
4.6,4.2,2.4,3.5,2.9,권성우 교수님,비즈니스협상(영강),2018-2학기,전공선택
4.0,3.3,3.0,3.3,4.0,이준만 교수님,"경영전략(영강) 3,4학년만 신청가능함",2018-2학기,전공필수
4.6,3.6,3.4,3.7,4.1,김언수 교수님,"경영전략(영강) 3,4학년만 신청가능함",2018-2학기,전공필수
4.4,3.7,3.7,3.7,4.2,조명현 교수님,"경영전략 3,4학년만 신청가능함",2018-2학기,전공필수
5.0,3.8,4.0,4.3,4.5,정창화 교수님,"경영전략(영강) 3,4학년만 신청가능함",2018-2학기,전공필수
4.8,3.6,3.0,2.9,3.2,김봉선 교수님,"경영전략(영강) 3,4학년만 신청가능함",2018-2학기,전공필수
4.8,3.8,4.0,4.0,4.7,남대일 교수님,"경영전략(영강) 3,4학년만 신청가능함",2018-2학기,전공필수
4.9,3.0,2.8,3.4,2.6,김나미 교수님,"경영전략(영강) 3,4학년만 신청가능함",2018-2학기,전공필수
5.0,3.3,3.2,3.4,2.6,Tony C. Garrett 교수님,신상품개발과마케팅(영강),2018-2학기,전공선택
4.5,3.7,3.5,2.9,4.3,문정빈 교수님,소셜벤처창업,2018-2학기,전공선택
1.4,3.7,2.0,2.5,3.0,홍세준 교수님,IT혁신관리:이슈와트렌드,2018-2학기,전공선택
4.8,3.6,3.8,3.6,3.9,이동욱 교수님,채권론(영강),2018-2학기,전공선택
2.4,3.3,3.8,3.5,3.3,배진한 교수님,기업가치평가(영강),2018-2학기,전공선택
4.1,3.8,2.8,2.9,2.1,김영규 교수님,소셜네트워크와경쟁우위(영강),2018-2학기,전공선택
1.8,1.7,4.1,4.0,2.8,송문섭 교수님,회계감사,2018-2학기,전공선택
1.6,4.8,4.2,2.2,3.0,이한상 교수님,금융회계(영강),2018-2학기,전공선택
2.4,4.3,2.3,2.6,4.0,진영호 교수님,국내경영현장실습Ⅰ 경영대학 홈페이지에서 신청:공지사항 참고,2018-2학기,전공선택
2.6,5.0,3.0,3.4,4.2,진영호 교수님,국내경영현장실습Ⅱ 경영대학 홈페이지에서 신청:공지사항 참고,2018-2학기,전공선택
2.6,4.6,2.6,2.6,5.0,진영호 교수님,국내경영현장실습Ⅲ 경영대학 홈페이지에서 신청:공지사항 참고,2018-2학기,전공선택
5.0,3.0,3.0,3.0,5.0,진영호 교수님,국제경영현장실습Ⅰ 경영대학 홈페이지에서 신청:공지사항 참고,2018-2학기,전공선택
4.4,3.8,2.6,2.4,2.3,이두희 교수님,인터넷마케팅,2018-2학기,전공선택
1.6,3.4,3.0,2.4,2.5,이장혁 교수님,인터넷마케팅(영강),2018-2학기,전공선택
4.8,3.5,2.6,2.7,2.7,박명섭 교수님,"구매,공급관리",2018-2학기,전공선택
4.3,5.0,2.0,1.3,2.7,오승주 교수님,창의설계,2018-2학기,전공선택
3.4,4.2,2.8,2.2,2.4,노준홍 교수님,창의설계(영강) 건축사회환경공학부,2018-2학기,전공선택
4.5,3.5,3.1,2.5,2.8,이재상 교수님,창의설계(영강) 건축사회환경공학부,2018-2학기,전공선택
3.9,3.9,3.2,2.5,3.5,심준형 교수님,창의설계(영강) 기계공학부 수강가능,2018-2학기,전공선택
4.7,3.3,3.2,1.8,2.5,송용남 교수님,창의설계(영강) 기계공학부 수강가능,2018-2학기,전공선택
4.2,3.7,2.8,2.3,2.7,이호성 교수님,창의설계(영강) 기계공학부 수강가능,2018-2학기,전공선택
2.7,3.6,3.4,3.2,3.1,석준희 교수님,데이터학습과지능(영강),2018-2학기,전공선택
4.9,4.3,3.2,3.4,3.0,"김승욱,이종흔최병호,김현섭백경록,이재승이기봉,송용남김동⋯ 교수님",경영자를위한테크놀로지이해,2018-2학기,전공선택
3.6,3.5,4.2,2.9,3.0,문영준 교수님,유체역학I,2018-2학기,전공필수
4.7,2.2,3.9,4.0,3.3,신세현 교수님,유체역학I(영강),2018-2학기,전공필수
4.5,4.0,2.8,2.8,4.1,심재경 교수님,전산기이용기계제도,2018-2학기,전공필수
4.2,3.6,2.7,2.0,4.4,최병호 교수님,전산기이용기계제도(영강),2018-2학기,전공필수
3.6,3.8,4.1,3.7,3.0,한창수 교수님,공업수학II(영강),2018-2학기,전공선택
3.7,3.8,3.5,3.4,3.9,이호성 교수님,공업수학II(영강),2018-2학기,전공선택
4.7,2.8,2.9,3.3,4.2,윤석구 교수님,열역학II(영강),2018-2학기,전공선택
2.3,4.0,3.2,3.8,3.6,심준형 교수님,열역학II(영강),2018-2학기,전공선택
3.7,3.3,2.7,2.7,2.7,나성수 교수님,동역학,2018-2학기,전공필수
2.1,3.7,3.6,3.9,3.6,박신석 교수님,동역학(영강),2018-2학기,전공필수
1.3,3.9,3.4,3.3,3.9,최병호 교수님,고체역학Ⅱ(영강),2018-2학기,전공선택
1.2,3.7,3.2,3.7,4.1,송용남 교수님,고체역학Ⅱ(영강),2018-2학기,전공선택
1.9,4.0,4.9,4.5,4.1,장민호 교수님,창의적기계설계:캡스톤디자인(영강),2018-2학기,전공필수
1.7,4.0,3.8,4.3,4.5,정석 교수님,창의적기계설계:캡스톤디자인(영강),2018-2학기,전공필수
4.0,4.0,4.0,4.3,3.8,강용태 교수님,응용열전달(영강),2018-2학기,전공선택
3.4,3.5,3.3,3.5,3.9,김용찬 교수님,냉동,2018-2학기,전공선택
1.6,4.0,2.8,3.0,3.4,김광호 교수님,유체기계,2018-2학기,전공선택
1.1,3.9,4.1,4.5,3.6,송용남 교수님,기계요소설계(영강),2018-2학기,전공선택
4.8,3.4,3.6,3.7,2.9,이호성 교수님,기계공학실험II(영강),2018-2학기,전공필수
5.0,3.5,3.5,3.9,3.5,김용찬 교수님,기계공학실험II,2018-2학기,전공필수
5.0,2.8,2.8,3.0,2.5,심준형 교수님,기계공학실험II(영강),2018-2학기,전공필수
4.8,3.9,4.3,4.5,3.4,채수원 교수님,유한요소법,2018-2학기,전공선택
2.3,4.3,3.0,2.9,3.4,심재경 교수님,전산기응용설계,2018-2학기,전공선택
1.3,3.5,2.8,3.1,3.5,정우진 교수님,전기전자공학개론(영강),2018-2학기,전공선택
2.0,3.1,3.4,3.3,4.0,송재복 교수님,자동제어,2018-2학기,전공선택
4.1,3.9,3.9,2.5,3.3,문영준 교수님,응용유체역학,2018-2학기,전공선택
4.1,4.4,3.1,2.9,4.3,김윤재 교수님,재료거동학(영강),2018-2학기,전공선택
4.7,3.5,3.1,3.2,2.6,최우천 교수님,생산공학,2018-2학기,전공선택
2.0,3.5,3.5,3.5,3.0,김권희 교수님,종합설계,2018-2학기,전공선택
1.3,3.9,4.4,4.0,4.1,권오명 교수님,나노공학입문,2018-2학기,전공선택
1.0,3.7,3.3,3.7,4.0,박심수 교수님,자동차공학,2018-2학기,전공선택
1.0,4.6,3.2,3.6,3.8,나성수 교수님,학부논문연구,2018-2학기,전공선택
1.9,3.3,2.9,2.8,3.0,이홍철 교수님,산업공학개론,2018-2학기,전공선택
1.4,3.6,2.4,2.9,3.4,강필성 교수님,데이터분석을위한프로그래밍언어(영강) (강의실 : 신공학관 224호),2018-2학기,전공선택
2.9,4.8,2.6,2.9,4.0,신재은 교수님,일반회계및원가계산,2018-2학기,전공선택
3.4,4.1,2.6,3.2,3.4,신재은 교수님,일반회계및원가계산,2018-2학기,전공선택
2.0,2.4,3.4,4.2,3.5,명노해 교수님,응용통계및실습,2018-2학기,전공필수
1.6,2.8,4.2,3.9,4.0,류홍서 교수님,OR-Ⅰ및 실습,2018-2학기,전공필수
1.9,3.3,3.3,3.5,3.7,전영민 교수님,"OR-Ⅰ및 실습 월5, 수5- 강의실 : 신공학관 218호수9-10 : 신공학관 224호",2018-2학기,전공필수
2.3,3.4,3.2,3.2,4.0,김기택 교수님,공학수학,2018-2학기,전공선택
3.9,4.6,3.4,3.9,3.0,안민정 교수님,자료구조및알고리즘,2018-2학기,전공선택
1.1,4.1,2.9,2.1,2.4,김기현 교수님,자료구조및알고리즘,2018-2학기,전공선택
1.5,4.5,2.6,2.7,3.7,정태수 교수님,공급사슬경영(영강),2018-2학기,전공선택
3.0,3.8,4.7,4.8,4.7,백준걸 교수님,시뮬레이션및실습,2018-2학기,전공선택
3.6,3.0,3.3,3.7,3.1,한성원 교수님,실험계획법(영강),2018-2학기,전공선택
4.0,3.8,2.7,3.0,4.0,김성범 교수님,품질공학,2018-2학기,전공필수
2.7,3.2,3.6,4.0,2.8,정의승 교수님,제품개발,2018-2학기,전공필수
2.2,4.2,1.2,1.2,2.0,장동식 교수님,영상정보시스템,2018-2학기,전공선택
4.6,3.7,1.6,2.0,2.8,박종선 교수님,서비스공학,2018-2학기,전공선택
2.2,4.0,2.8,3.2,4.4,정태수 교수님,캡스톤디자인Ⅱ,2018-2학기,전공선택
3.5,4.0,3.5,3.7,4.3,김웅 교수님,물리화학II(영강),2018-2학기,전공필수
4.8,4.3,4.2,4.0,3.9,오승주 교수님,물리화학II(영강),2018-2학기,전공필수
4.7,2.6,4.3,4.1,4.1,서지훈 교수님,재료전자기물성(영강),2018-2학기,전공필수
1.1,3.4,2.9,3.1,4.2,이재승 교수님,재료전자기물성(영강),2018-2학기,전공필수
5.0,2.7,2.3,3.0,3.3,변동진 교수님,재료전자기물성 재수강반,2018-2학기,전공필수
1.7,3.7,3.2,3.1,3.4,남산 교수님,공업수학II,2018-2학기,전공필수
4.0,4.5,3.3,2.4,2.1,김종훈 교수님,공업수학II(영강),2018-2학기,전공필수
4.5,3.4,3.3,3.6,3.6,서지훈 교수님,유기재료개론(영강),2018-2학기,전공선택
2.0,4.0,5.0,1.0,3.0,서광석 교수님,재료공학실험II,2018-2학기,전공필수
5.0,3.5,3.0,3.5,2.5,서지훈 교수님,재료공학실험II,2018-2학기,전공필수
5.0,4.0,3.0,3.0,2.0,오승주 교수님,재료공학실험II,2018-2학기,전공필수
4.8,4.5,3.3,2.5,3.8,남산 교수님,재료공학실험II,2018-2학기,전공필수
1.0,3.8,4.0,2.9,2.4,윤우영 교수님,응고및결정성장,2018-2학기,전공선택
4.9,3.6,3.5,3.6,4.2,김동환 교수님,반도체재료,2018-2학기,전공선택
5.0,3.6,4.1,4.4,3.9,이종흔 교수님,전자세라믹스(영강),2018-2학기,전공선택
3.3,3.8,3.3,3.3,3.3,이성래 교수님,상평형론,2018-2학기,전공선택
1.5,4.0,3.2,3.7,4.1,임상호 교수님,상평형론(영강),2018-2학기,전공선택
4.7,3.2,3.4,4.0,3.5,김영근 교수님,박막공학,2018-2학기,전공선택
1.6,3.6,3.6,3.8,4.0,성태연 교수님,디스플레이소재및공정(영강),2018-2학기,전공선택
1.1,3.8,4.6,4.4,3.4,이경진 교수님,고체물리(영강),2018-2학기,전공선택
2.2,2.7,3.9,3.7,3.2,허주열 교수님,열전달및확산,2018-2학기,전공선택
1.8,4.3,2.7,3.8,2.7,윤우영 교수님,신소재종합설계Ⅱ,2018-2학기,전공선택
5.0,4.0,3.5,1.5,3.5,서광석 교수님,유기재료전자물성,2018-2학기,전공선택
2.5,3.0,2.5,1.8,2.0,이인환 교수님,전자재료응용물성(영강),2018-2학기,전공선택
4.9,3.0,3.4,2.8,2.5,김동환 교수님,전기화학응용,2018-2학기,전공선택
1.5,3.3,3.1,3.9,4.2,이헌 교수님,재료설계및전산제어,2018-2학기,전공선택
4.9,3.5,2.6,2.8,3.4,임대순 교수님,세라믹재료공정,2018-2학기,전공선택
5.0,4.4,2.9,3.4,4.4,장호 교수님,복합재료,2018-2학기,전공선택
4.7,4.4,3.1,3.3,3.3,이해근 교수님,초전도재료및응용,2018-2학기,전공선택
4.1,3.7,3.3,3.1,3.1,강윤찬 교수님,전자재료공정,2018-2학기,전공선택
3.0,3.0,3.0,3.0,3.0,강윤찬 교수님,졸업종합설계Ⅱ,2018-2학기,전공필수
1.0,3.0,2.0,2.0,3.5,이해근 교수님,졸업종합설계Ⅱ,2018-2학기,전공필수
1.0,5.0,3.0,3.0,3.0,성태연 교수님,졸업종합설계Ⅱ,2018-2학기,전공필수
2.5,3.5,3.5,3.0,3.5,허주열 교수님,졸업종합설계Ⅱ,2018-2학기,전공필수
4.1,3.4,3.5,3.4,3.0,엄두섭 교수님,전기회로Ⅱ,2018-2학기,전공선택
2.4,4.3,2.6,2.7,3.9,최승연 교수님,전기회로Ⅱ(영강),2018-2학기,전공선택
1.3,4.7,3.7,2.2,2.1,이상현 교수님,전기회로Ⅱ(영강),2018-2학기,전공선택
4.3,3.7,3.2,3.6,3.5,김석기 교수님,전기회로Ⅱ,2018-2학기,전공선택
2.6,3.1,3.7,3.6,4.2,전상근 교수님,전자기학,2018-2학기,전공필수
2.3,2.9,4.1,3.9,2.9,김상식 교수님,전자기학,2018-2학기,전공필수
4.0,4.1,2.8,3.0,3.9,김수진 교수님,전자기학(영강),2018-2학기,전공필수
3.0,3.4,3.1,3.5,2.2,전완종 교수님,전자기학,2018-2학기,전공필수
1.2,2.0,3.7,3.8,3.6,김종국 교수님,데이터구조및알고리즘(영강),2018-2학기,전공선택
2.0,3.4,3.8,4.0,3.9,김황남 교수님,데이터구조및알고리즘,2018-2학기,전공선택
1.6,3.0,3.4,3.4,3.5,황인준 교수님,데이터구조및알고리즘,2018-2학기,전공선택
1.1,2.9,3.8,4.0,4.0,김선욱 교수님,데이터구조및알고리즘,2018-2학기,전공선택
2.8,3.3,3.6,3.9,3.4,김종국 교수님,디지털시스템실험,2018-2학기,전공필수
4.8,3.6,3.6,4.0,3.2,이인규 교수님,디지털시스템실험,2018-2학기,전공필수
4.5,4.3,4.3,3.5,3.0,최린 교수님,디지털시스템실험(영강),2018-2학기,전공필수
3.7,2.7,3.2,3.8,3.7,김선욱 교수님,디지털시스템실험,2018-2학기,전공필수
4.2,3.7,3.0,2.7,3.5,고영채 교수님,디지털시스템실험,2018-2학기,전공필수
4.6,3.0,3.0,3.2,3.8,고한석 교수님,디지털시스템실험,2018-2학기,전공필수
4.3,3.0,3.3,3.3,2.3,김동승 교수님,디지털시스템실험,2018-2학기,전공필수
5.0,3.2,3.6,3.8,3.4,황인준 교수님,디지털시스템실험,2018-2학기,전공필수
4.8,3.2,3.3,3.5,2.2,이철진 교수님,물성전자공학,2018-2학기,전공선택
4.9,3.6,3.1,3.6,3.4,박정호 교수님,물성전자공학,2018-2학기,전공선택
1.9,3.4,3.4,3.7,3.4,김상식 교수님,물성전자공학,2018-2학기,전공선택
3.2,3.7,3.5,3.3,3.6,김수진 교수님,물성전자공학(영강),2018-2학기,전공선택
2.8,3.1,4.3,4.1,3.6,윤태웅 교수님,공학수학Ⅱ,2018-2학기,전공필수
4.4,3.9,4.2,4.0,2.7,김운경 교수님,공학수학Ⅱ,2018-2학기,전공필수
1.5,4.9,2.0,1.9,2.7,Beelee Chua 교수님,공학수학Ⅱ(영강),2018-2학기,전공필수
4.2,2.7,3.4,3.5,3.7,김미정 교수님,공학수학Ⅱ,2018-2학기,전공필수
3.2,3.7,3.8,4.1,2.7,김석기 교수님,전자회로Ⅱ(영강),2018-2학기,전공선택
